timestamp,raw_gaze_x,raw_gaze_y,smooth_x,smooth_y
1742879185.9241846,722.6739589064182,434.9888951679077,321.4375982501431,612.0379766698134
1742879185.9518964,869.7953524521799,406.8704245076133,431.10914909055043,571.0044662373733
1742879185.977948,1034.2113480332628,381.6295286170498,551.729588879093,533.1294787133086
1742879186.0149095,1182.3652584297743,369.52009369068764,677.8567227892293,500.40760170878445
1742879186.0445793,1295.522258636609,329.96520136037725,801.3898299587053,466.31912163910306
1742879186.071352,1367.7875056580233,333.3571020373165,914.669365098569,439.72671771874576
1742879186.10256,1431.8653909862023,328.86714453627064,1018.1085702760957,417.55480308225077
1742879186.150525,1464.5740892331632,314.3502336886959,1107.4016740675092,396.91388920353984
1742879186.1824238,1541.9644848706575,324.05384913801026,1194.314236228139,382.3418811904339
1742879186.2143445,1562.514330940905,314.6469028351785,1267.9542551706922,368.80288551938287
1742879186.246709,1612.7702941701955,317.69674779605157,1336.917462970593,358.5816579747166
1742879186.2759287,1614.7285424391175,328.0645973477458,1392.4796788642982,352.4782458493225
1742879186.306047,1646.4640245357332,337.9032129949228,1443.276547998585,349.5632392784426
1742879186.343296,1653.7753481351701,342.51044674148034,1485.3763080259023,348.15268077105014
1742879186.365736,1676.8442040324262,351.47810405690507,1523.669887227207,348.81776542822115
1742879186.4003663,1671.5185152451213,367.9378582428508,1553.23961283079,352.6417839911471
1742879186.4301553,1677.199787375681,351.62884047415355,1578.0316477397685,352.4391952877484
1742879186.4608972,1668.3725965238082,381.3356754256656,1596.0998374965764,358.2184913153319
1742879186.494396,1676.261466982005,354.31874012218395,1612.1321633936623,357.43854107670234
1742879186.525553,1684.0471961847397,376.47136154771215,1626.5151699518779,361.24510517090437
1742879186.5586429,1687.1162558976976,361.82475112353313,1638.635387141042,361.36103436143014
1742879186.587137,1691.6433177476083,396.69737278749926,1649.2369732623554,368.428302046644
1742879186.6181743,1621.1159014941331,530.5501517938192,1643.6127589087112,400.85267199607904
1742879186.657806,1613.8446638430196,553.0223012950319,1637.659139895573,431.2865978558696
1742879186.6956654,1638.3235954266183,480.80183348034006,1637.792031001782,441.1896449807637
1742879186.7250547,1653.75834197527,437.94862956731777,1640.9852931964797,440.54144189807454
1742879186.7595575,1655.955228630768,433.843464041287,1643.9792802833374,439.2018463267171
1742879186.7878833,1636.8639368455224,410.77201304819755,1642.5562115957746,433.51587967101324
1742879186.817723,1595.4172748713336,426.2044405750439,1633.1284242508864,432.05359185181936
1742879186.8501403,1574.1167283143022,422.4559074735607,1621.3260850635697,430.1340549761677
1742879186.8761613,1540.2130712607104,427.7071667039236,1605.103482302998,429.6486773217189
1742879186.9098587,1517.8403636230432,415.0578966305002,1587.6508585670072,426.73052118347516
1742879186.942373,1486.6216920998504,411.90584906584627,1567.445025273576,423.76558675994943
1742879186.9907007,1461.3669925080667,398.12638715188405,1546.2294187204743,418.63774683833634
1742879187.025084,1458.299699668867,425.69210240079883,1528.6434749101531,420.0486179508289
1742879187.0499592,1443.6238253981155,398.503393839419,1511.6395450077457,415.7395731285469
1742879187.085351,1443.7618624102506,419.7542470720837,1498.0640084882466,416.5425079172543
1742879187.1192603,1454.7205655886737,412.72595456232557,1489.395319908332,415.77919724626855
1742879187.1496112,1455.444100391469,386.1224677175869,1482.6050760049595,409.84785134053226
1742879187.1840706,1459.8526712701641,388.32520714239763,1478.0545950580006,405.54332250090533
1742879187.219344,1468.037051363939,386.98282480681155,1476.0510863191882,401.8312229620866
