timestamp,raw_gaze_x,raw_gaze_y,smooth_x,smooth_y
1742879215.9764771,2385.583206001269,240.8254817538509,2410.917022864898,247.49524332624134
1742879216.0044775,2381.43160482436,246.88591394933974,2405.0199392567906,247.37337745086103
1742879216.0410125,2400.6949459415264,273.83261602104903,2404.154940593738,252.66522516489866
1742879216.0746481,2410.315794398359,281.8905542117118,2405.3871113546625,258.5102909742613
1742879216.1024952,2441.1499500205573,282.02572005399634,2412.5396790878417,263.2133767902083
1742879216.1307762,2448.5163779952345,291.6723538246988,2419.7350188693204,268.9051721971064
1742879216.160977,2487.34133060539,285.4040378889422,2433.2562812165343,272.2049453354736
1742879216.1939933,2484.6506027352843,286.8685001580634,2443.5351455202845,275.1376562999916
1742879216.2266612,2473.3081566631317,297.76144250390826,2449.489747748854,279.66241354077493
1742879216.2581086,2496.8524120301754,308.6691272026528,2458.9622806051184,285.4637562731505
1742879216.296197,2491.4281096013983,305.09319558114294,2465.4554464043745,289.389644134749
1742879216.3344324,2518.011498257172,318.44314152815605,2475.966656774934,295.20034361343045
1742879216.3634095,2500.4074724554484,318.62949149453016,2480.8548199110373,299.88617318965044
1742879216.3948162,2519.791513136026,324.489328303991,2488.642158556035,304.80680421251856
1742879216.4283433,2515.7751882310076,322.37438041889436,2494.06876449103,308.32031945379373
1742879216.4623215,2499.5633485188537,315.9357820249643,2495.1676812965948,309.84341196802785
1742879216.4920826,2496.7035529162895,328.8429604518551,2495.4748556205336,313.64332166479335
1742879216.5188417,2519.567561887543,328.879567867476,2500.2933968739353,316.6905709053299
1742879216.5616767,2504.195097638767,330.1167659998173,2501.0737370269017,319.3758099242274
1742879216.6019182,2528.664421846317,324.361782104781,2506.5918739907847,320.3730043603381
1742879216.634666,2518.813548512466,331.6127007077066,2509.036208895121,322.6209436298118
1742879216.6693463,2532.217825827449,331.0776692486834,2513.672532281587,324.31228875358613
1742879216.7171462,2534.5242586557742,318.0646440408873,2517.8428775564244,323.06275981104636
