timestamp,raw_gaze_x,raw_gaze_y,smooth_x,smooth_y
1742879126.340815,3802.8910379105837,1503.563663802539,3624.9388748208858,933.4551382297175
1742879126.374274,3531.1766642063812,1546.5240396517165,3606.1864326979853,1056.0689185141173
1742879126.4086835,3339.9295863549396,1608.5056949136251,3552.9350634293764,1166.556273794019
1742879126.4478252,3145.937117976582,1638.2663642998232,3471.535474338818,1260.89829189518
1742879126.4885445,2974.024939629393,1641.553080773463,3372.0333673969335,1337.0292496708366
1742879126.5172844,2820.6322485483925,1637.0495404303747,3261.7531436272257,1397.0333078227443
1742879126.5497928,2701.532920613641,1645.0582822298802,3149.7090990245088,1446.6383027041716
1742879126.5823238,2596.6183864752747,1616.1892767271693,3039.090956514662,1480.548497508771
1742879126.6157503,2597.57139400704,1614.0201631185137,2950.787044013138,1507.2428306307197
1742879126.6457636,2527.8250463830173,1608.0760133020249,2866.194644487114,1527.4094671649807
1742879126.6733966,2420.965846817722,1600.9132175276154,2777.148884953236,1542.1102172375079
1742879126.7020283,2304.930167545055,1586.0153245265155,2682.7051414716,1550.8912386953095
1742879126.7327702,2270.206791498611,1586.8801540149216,2600.2054714770024,1558.089021759232
1742879126.7643895,2247.0125979943386,1589.0186234068806,2529.56689678047,1564.2749420887617
1742879126.7978325,2272.3887701567983,1582.68554050503,2478.1312714557357,1567.9570617720153
1742879126.8288722,2274.5958163363885,1581.4208453998708,2437.4241804318663,1570.6498184975865
1742879126.8609657,2282.6462453135864,1578.571595825033,2406.4685934082104,1572.2341739630758
1742879126.9008315,2311.5636742001134,1583.8892784656455,2387.487609566591,1574.5651948635898
1742879126.9343858,2314.282561620692,1582.1659139765707,2372.846599977411,1576.085338686186
1742879126.9664245,2335.4793043446007,1605.5502672687744,2365.3731408508493,1581.978324402704
1742879126.9989605,2413.460056675598,1613.746021612369,2374.990524015799,1588.3318638446372
1742879127.0294068,2585.549584975968,1605.4624757291203,2417.102336207833,1591.7579862215339
1742879127.056362,2762.882421574801,1535.397207392285,2486.258353281227,1580.4858304556842
1742879127.0907354,3271.844873068123,1309.42791300534,2643.3756572386064,1526.2742469656155
1742879127.118478,3626.1890856719383,1169.3550205879365,2839.938342925273,1454.8904016900797
1742879127.1540465,3887.492818350691,1165.1393702374717,3049.4492380103566,1396.9401953995582
