timestamp,raw_gaze_x,raw_gaze_y,smooth_x,smooth_y
1742879155.8857367,-920.8832720945975,881.2496903439933,-918.0297671271118,889.1423258729001
1742879155.9020383,-920.9994440440041,872.5757205755872,-918.6237025104904,885.8290048134376
1742879155.9442496,-917.8572799294252,877.8617651330096,-918.4704179942773,884.235556877352
1742879155.973545,-931.6510424778371,886.5310968578087,-921.1065428909894,884.6946648734433
1742879156.0063035,-917.1352911411632,883.3470799211464,-920.3122925410242,884.425147882984
1742879156.0402207,-945.345860095953,882.1991641282493,-925.3190060520101,883.9799511320372
1742879156.0712101,-924.4622957451793,893.3192049664558,-925.147663990644,885.8478018989209
1742879156.1013772,-905.6331638533757,874.5705762601247,-921.2447639631903,883.5923567711618
1742879156.1335998,-912.694033097996,889.8964944284126,-919.5346177901515,884.853184302612
1742879156.1705112,-917.8261387794901,894.5878755375652,-919.1929219880193,886.8001225496026
1742879156.2014508,-923.5410919410078,888.3972468322354,-920.0625559786171,887.1195474061293
1742879156.2477098,-920.5497746732835,881.1184999676625,-920.1599997175504,885.919337918436
1742879156.2770212,-924.3690931545843,880.7404994136377,-921.0018184049571,884.8835702174764
1742879156.3140724,-922.8195448711849,884.9599595857107,-921.3653636982028,884.8988480911233
1742879156.3436444,-907.1151292156319,883.4545831461946,-918.5153168016888,884.6099951021376
1742879156.3748288,-940.3986135811138,889.2985180918531,-922.8919761575737,885.5476997000808
1742879156.4087672,-931.4003672638046,883.2510061607009,-924.5936543788199,885.0883609922048
1742879156.436989,-919.8737246026631,889.2617450318212,-923.6496684235887,885.9230378001282
1742879156.474491,-921.6023897130035,884.3927931102589,-923.2402126814717,885.6169888621544
1742879156.5123935,-927.6380304611102,877.3023839450416,-924.1197762373995,883.9540678787318
1742879156.548903,-936.7493566987578,879.0691472707331,-926.6456923296712,882.977083757132
1742879156.5826802,-933.4402230142987,886.4360169638512,-928.0045984665967,883.668870398476
1742879156.6217763,-909.7219305823619,878.353232111007,-924.3480648897498,882.6057427409821
1742879156.6454103,-936.2884235078436,893.7470644892619,-926.7361366133687,884.8340070906381
1742879156.677198,-907.198614000572,878.6233981511523,-922.8286320908094,883.591885302741
1742879156.7098885,-903.5736516323523,879.4382030263714,-918.977635999118,882.7611488474672
1742879156.7447896,-907.2443318589885,876.2510388458304,-916.6309751710921,881.4591268471399
1742879156.7735035,-933.8287143812522,948.1725184922343,-920.0705230131242,894.801805176159
1742879156.8062084,-870.0003999710152,959.3079642609955,-910.0564984047024,907.7030369931264
1742879156.839633,-874.0085530849155,956.2085916201722,-902.8469093407451,917.4041479185356
1742879156.873416,-879.6616656649985,953.5032870415871,-898.2098606055958,924.6239757431459
1742879156.92114,-919.5596627926607,948.5092735870348,-902.4798210430089,929.4010353119237
1742879156.9515393,-920.5614802119162,940.5002004986691,-906.0961528767904,931.6208683492729
1742879156.9750252,-916.7883213074747,940.6232742986867,-908.2345865629273,933.4213495391557
1742879157.007088,-927.099796543409,939.4324566024188,-912.0076285590237,934.6235709518083
1742879157.042609,-928.8260322023361,927.8588813571514,-915.3713092876862,933.270633032877
1742879157.0798228,-896.0986713513375,920.9639326011111,-911.5167817004166,930.8092929465238
1742879157.1117682,-900.0134010154288,921.5751604908364,-909.2161055634191,928.9624664553863
1742879157.1412327,-876.4583235466325,906.0615672008553,-902.6645491600618,924.3822866044802
1742879157.1741831,-904.359910453466,910.66615063678,-903.0036214187427,921.6390594109403
1742879157.206339,-892.1488250713628,899.355618721831,-900.8326621492668,917.1823712731184
1742879157.2538185,-899.7189956759466,897.9007638287549,-900.6099288546028,913.3260497842458
1742879157.2900183,-891.7808736118204,892.9518056549587,-898.8441178060464,909.2512009583884
1742879157.3165352,-905.9492133963558,893.1711188598401,-900.2651369241082,906.0351845386788
1742879157.345906,-881.7063803183155,890.985109520896,-896.5533856029498,903.0251695351222
1742879157.3602104,-914.7581833626282,897.9940216341492,-900.1943451548855,902.0189399549276
1742879157.3825197,-881.4914842978251,885.9016480824812,-896.4537729834735,898.7954815804384
1742879157.4135137,-896.398819030519,896.8581978835155,-896.4427821928826,898.4080248410539
1742879157.4806135,-893.5711584443779,893.8481075821419,-895.8684574431818,897.4960413892716
1742879157.5123334,-900.7735984486426,900.8387988097948,-896.849485644274,898.1645928733763
1742879157.5410051,-887.0149525161196,933.127698895456,-894.8825790186431,905.1572140777923
1742879157.5894146,-904.4270516561701,951.7139960755158,-896.7914735461486,914.468570477337
1742879157.6218445,-873.6196199995284,951.9362908798557,-892.1571028368246,921.9621145578409
1742879157.6398754,-899.5584310234408,961.8557410013345,-893.6373684741479,929.9408398465397
1742879157.6554847,-906.2244039837515,953.4547532281213,-896.1547755760687,934.643622522856
1742879157.686191,-903.0738472188295,957.561078265051,-897.538589904621,939.2271136712951
1742879157.7214432,-913.3356291303971,959.5845904333091,-900.6979977497763,943.298609023698
1742879157.7504888,-907.1252887397332,956.3528679052524,-901.9834559477678,945.9094608000089
1742879157.7833052,-901.0618197299809,961.7932930570441,-901.7991287042105,949.086227251416
1742879157.8184972,-899.7401981610183,958.3521959889877,-901.387342595572,950.9394209989304
1742879157.8797615,-898.5175215223462,963.7397805725323,-900.8133783809269,953.4994929136508
1742879157.9267578,-903.2187308667653,960.6963957438311,-901.2944488780946,954.9388734796869
1742879157.9606318,-901.4690841305801,966.5260852698393,-901.3293759285918,957.2563158377175
1742879157.9852877,-909.6843845150688,966.7977421097148,-903.0003776458873,959.164601092117
1742879158.00048,-913.6883413038013,957.1754580679572,-905.1379703774702,958.766772487285
