timestamp,raw_gaze_x,raw_gaze_y,smooth_x,smooth_y
1742879065.7637799,307.0226503115864,735.1743412761771,335.57381511347813,740.7665146392707
1742879065.7988698,319.44553968510445,736.2152507772698,332.3481600278034,739.8562618668705
1742879065.8428876,304.86143242002254,740.5541405722397,326.8508145062473,739.9958376079443
1742879065.8746195,294.3506317385654,747.0911317484151,320.3507779527109,741.4148964360386
1742879065.9196253,307.5785529668465,740.5206804004993,317.79633295553805,741.2360532289308
1742879065.9533165,311.8337371176567,780.1887078659583,316.6038137879618,749.0265841563364
1742879065.999604,321.5213954883584,789.7301574334142,317.5873301280412,757.167298811752
1742879066.04516,317.85579502377004,801.6565552816974,317.6410231071869,766.065150105741
1742879066.0749502,320.22826475869624,806.2613043620349,318.1584714374888,774.1043809569999
1742879066.1085792,317.2585916944754,802.8051336522512,317.97849548888615,779.8445314960502
1742879066.1387148,325.3781496073516,817.7402966465925,319.45842631257926,787.4236845261587
1742879066.168552,324.79022236527453,787.2557611687243,320.52478552311834,787.3900998546719
1742879066.2011333,315.5520125060775,783.7111363415661,319.53023091971016,786.6543071520507
1742879066.2377307,320.0585344485826,783.4121481732855,319.63589162548465,786.0058753562977
1742879066.2775388,335.2022989756533,772.9230469101367,322.7491730955184,783.3893096670655
1742879066.3165247,338.27422985846533,769.3519189766484,325.85418444810784,780.5818315289821
1742879066.362414,321.6238741661691,773.8778213156584,325.0081223917201,779.2410294863173
1742879066.4046032,341.3965166433027,769.1041149324683,328.28580124203665,777.2136465755476
1742879066.4418967,365.6522699856796,773.3152928838135,335.7590949907653,776.4339758372009
1742879066.4858732,351.8346546415705,772.8756726075735,338.97420692092635,775.7223151912756
1742879066.530552,352.66928163173,779.9586277741382,341.7132218630871,776.5695777078482
1742879066.564668,365.0581586854587,787.300650805073,346.3822092275614,778.7157923272932
1742879066.6107626,363.27041373392603,772.0800824844446,349.75985012883433,777.3886503587236
1742879066.651304,374.27218446013285,781.1414945385059,354.66231699509405,778.1392191946801
1742879066.6822977,389.97262464973574,791.563841102592,361.7243785260224,780.8241435762625
1742879066.7142181,399.565976133752,790.6569379328794,369.29269804756836,782.7907024475859
1742879066.7493374,415.7944907169731,798.4539861706089,378.59305658144933,785.9233591921906
1742879066.7764525,406.03052548596133,793.5618440310081,384.08055036235174,787.4510561599542
1742879066.8081555,417.51619876190307,797.739064877369,390.76768004226204,789.5086579034372
1742879066.8421679,418.0901014435458,783.2610804672131,396.2321643225188,788.2591424161924
1742879066.8716013,393.71972216629365,796.0915655301596,395.7296758912738,789.8256270389859
1742879066.9004924,413.6938986811365,798.7869314438722,399.3225204492464,791.6178879199632
1742879066.9331563,412.6476885587799,799.9336877258665,401.9875540711531,793.281047881144
1742879066.9652133,390.3926988850599,810.1146903779354,399.6685830339345,796.6477763805024
1742879066.995629,380.8214333229844,807.1359068709116,395.8991530917445,798.7454024785843
1742879067.0247414,386.1275760693734,801.1627692818984,393.9448376872703,799.2288758392472
1742879067.0589347,386.4712330147795,796.5282042069375,392.4501167527722,798.6887415127853
